-7376,4067,2
-7417,4071,2
-7409,4073,2
-7388,4064,3
-7409,4074,3
-7385,4085,3
-7385,4064,4
-7376,4070,4
-7401,4084,4
-7385,4085,4
-7386,4062,5
-7389,4066,5
-7376,4066,5
-7374,4071,5
-7385,4085,5
-7402,4082,6
-7408,4068,7
-7409,4069,7
-7400,4058,8
-7407,4069,8
-7376,4069,9
-7376,4071,9
-7376,4072,9
-7382,4079,9
-7401,4084,9
-7399,4086,9
-7381,4062,10
-7373,4072,10
-7373,4073,10
-7413,4075,10
-7409,4076,10
-7418,4074,11
-7424,4079,11
-7406,4080,11
-7390,4089,11
-7390,4059,12
-7384,4062,12
-7410,4070,12
-7413,4073,12
-7388,4089,12
-7402,4060,13
-7410,4068,13
-7376,4071,13
-7410,4073,13
-7372,4073,13
-7419,4074,13
-7375,4075,13
-7405,4086,13
-7405,4065,14
-7392,4065,14
-7389,4068,14
-7410,4069,14
-7410,4071,14
-7378,4072,14
-7376,4072,14
-7382,4078,14
-7405,4086,14
-7400,4059,15
-7377,4080,15
-7376,4081,15
-7383,4079,16
-7394,4059,17
-7383,4079,17
-7383,4081,17
-7386,4086,17
-7391,4064,18
-7379,4074,18
-7383,4079,18
-7385,4080,18
-7400,4083,18
-7390,4066,19
-7371,4073,19
-7380,4085,19
-7375,4067,20
-7374,4067,20
-7377,4070,20
-7375,4072,20
-7371,4073,20
-7382,4085,20
-7377,4067,21
-7408,4078,21
-7382,4080,21
-7399,4056,22
-7399,4057,22
-7392,4061,22
-7387,4065,22
-7374,4074,22
-7374,4078,22
-7383,4080,22
-7400,4084,22
-7387,4087,22
-7374,4062,23
-7376,4068,23
-7378,4072,23
-7409,4073,23
-7373,4075,23
-7409,4079,23
-7393,4059,24
-7376,4070,24
-7404,4081,24
-7412,4083,24
-7373,4083,24
-7372,4083,24
-7408,4062,25
-7409,4071,25
-7378,4073,25
-7421,4075,25
-7384,4080,25
-7403,4081,25
-7413,4083,25
-7410,4083,25
-7401,4084,25
-7402,4085,25
-7388,4087,25
-7372,4088,25
-7411,4059,26
-7400,4059,26
-7405,4066,26
-7378,4072,26
-7373,4072,26
-7401,4083,26
-7411,4087,26
-7411,4058,27
-7382,4062,27
-7376,4063,27
-7387,4066,27
-7411,4087,27
-7397,4087,27
-7389,4070,28
-7377,4072,28
-7423,4080,28
-7400,4084,28
-7407,4061,29
-7403,4061,29
-7416,4071,29
-7383,4079,29
-7378,4080,29
-7379,4061,30
-7376,4066,30
-7374,4070,30
-7416,4071,30
-7375,4072,30
-7414,4080,30
